# 60km, 70km, 80km, 90km, 100km, 110km, 120km, 130km, 140km, 150km, 160km, 170km, 180km, 190km, 200km, 210km, 220km, 230km, 240km, 250km, 300km, 350km, 400km, 450km, 500km, 550km, 600km, 650km, 700km, 750km, 800km, 850km, 900km, 950km, 1000km
1.3975e-01,1.2934e-01,1.2097e-01,1.1399e-01,1.0824e-01,1.0309e-01,9.8776e-02,9.4845e-02,9.1455e-02,8.8053e-02,8.5308e-02,8.2664e-02,8.0395e-02,7.8370e-02,7.6408e-02,7.4622e-02,7.2993e-02,7.1299e-02,6.9702e-02,6.7905e-02,6.2009e-02,5.7449e-02,5.3837e-02,5.0924e-02,4.8163e-02,4.4689e-02,4.4087e-02,4.2453e-02,4.0639e-02,3.9420e-02,3.7716e-02,3.5595e-02,3.5860e-02,3.4769e-02,3.4119e-02
1.3960e-01,1.2920e-01,1.2084e-01,1.1387e-01,1.0813e-01,1.0298e-01,9.8674e-02,9.4745e-02,9.1358e-02,8.7963e-02,8.5220e-02,8.2572e-02,8.0309e-02,7.8290e-02,7.6328e-02,7.4547e-02,7.2917e-02,7.1219e-02,6.9632e-02,6.7826e-02,6.1946e-02,5.7395e-02,5.3778e-02,5.0876e-02,4.8123e-02,4.4641e-02,4.4043e-02,4.2408e-02,4.0602e-02,3.9360e-02,3.7684e-02,3.5552e-02,3.5820e-02,3.4736e-02,3.4085e-02
1.3945e-01,1.2907e-01,1.2071e-01,1.1375e-01,1.0802e-01,1.0287e-01,9.8572e-02,9.4646e-02,9.1261e-02,8.7873e-02,8.5132e-02,8.2482e-02,8.0223e-02,7.8211e-02,7.6249e-02,7.4471e-02,7.2841e-02,7.1138e-02,6.9563e-02,6.7748e-02,6.1883e-02,5.7342e-02,5.3720e-02,5.0828e-02,4.8083e-02,4.4592e-02,4.3999e-02,4.2363e-02,4.0565e-02,3.9300e-02,3.7652e-02,3.5509e-02,3.5781e-02,3.4702e-02,3.4051e-02
1.3931e-01,1.2893e-01,1.2059e-01,1.1363e-01,1.0790e-01,1.0276e-01,9.8471e-02,9.4546e-02,9.1165e-02,8.7784e-02,8.5044e-02,8.2391e-02,8.0137e-02,7.8132e-02,7.6170e-02,7.4396e-02,7.2765e-02,7.1058e-02,6.9494e-02,6.7670e-02,6.1821e-02,5.7289e-02,5.3662e-02,5.0779e-02,4.8044e-02,4.4545e-02,4.3955e-02,4.2318e-02,4.0528e-02,3.9240e-02,3.7621e-02,3.5466e-02,3.5741e-02,3.4669e-02,3.4017e-02
1.3916e-01,1.2880e-01,1.2046e-01,1.1351e-01,1.0779e-01,1.0266e-01,9.8370e-02,9.4447e-02,9.1068e-02,8.7696e-02,8.4957e-02,8.2302e-02,8.0052e-02,7.8053e-02,7.6091e-02,7.4321e-02,7.2689e-02,7.0978e-02,6.9425e-02,6.7593e-02,6.1760e-02,5.7237e-02,5.3604e-02,5.0730e-02,4.8004e-02,4.4497e-02,4.3911e-02,4.2272e-02,4.0492e-02,3.9180e-02,3.7589e-02,3.5424e-02,3.5702e-02,3.4636e-02,3.3983e-02
1.3902e-01,1.2867e-01,1.2034e-01,1.1339e-01,1.0768e-01,1.0255e-01,9.8268e-02,9.4348e-02,9.0973e-02,8.7608e-02,8.4870e-02,8.2212e-02,7.9967e-02,7.7975e-02,7.6013e-02,7.4247e-02,7.2614e-02,7.0898e-02,6.9356e-02,6.7517e-02,6.1699e-02,5.7184e-02,5.3546e-02,5.0681e-02,4.7964e-02,4.4450e-02,4.3867e-02,4.2225e-02,4.0456e-02,3.9119e-02,3.7558e-02,3.5382e-02,3.5663e-02,3.4602e-02,3.3950e-02
1.3888e-01,1.2853e-01,1.2022e-01,1.1328e-01,1.0757e-01,1.0244e-01,9.8168e-02,9.4250e-02,9.0877e-02,8.7520e-02,8.4784e-02,8.2124e-02,7.9882e-02,7.7897e-02,7.5935e-02,7.4172e-02,7.2539e-02,7.0818e-02,6.9288e-02,6.7441e-02,6.1638e-02,5.7133e-02,5.3488e-02,5.0631e-02,4.7925e-02,4.4403e-02,4.3823e-02,4.2178e-02,4.0420e-02,3.9059e-02,3.7526e-02,3.5340e-02,3.5624e-02,3.4569e-02,3.3916e-02
1.3873e-01,1.2840e-01,1.2009e-01,1.1316e-01,1.0746e-01,1.0234e-01,9.8067e-02,9.4152e-02,9.0782e-02,8.7433e-02,8.4697e-02,8.2036e-02,7.9798e-02,7.7819e-02,7.5857e-02,7.4098e-02,7.2463e-02,7.0737e-02,6.9220e-02,6.7366e-02,6.1578e-02,5.7081e-02,5.3431e-02,5.0581e-02,4.7885e-02,4.4356e-02,4.3779e-02,4.2130e-02,4.0385e-02,3.8998e-02,3.7495e-02,3.5299e-02,3.5585e-02,3.4536e-02,3.3883e-02
1.3859e-01,1.2827e-01,1.1997e-01,1.1304e-01,1.0735e-01,1.0223e-01,9.7966e-02,9.4054e-02,9.0687e-02,8.7347e-02,8.4611e-02,8.1948e-02,7.9714e-02,7.7742e-02,7.5779e-02,7.4024e-02,7.2389e-02,7.0657e-02,6.9152e-02,6.7292e-02,6.1518e-02,5.7030e-02,5.3373e-02,5.0531e-02,4.7846e-02,4.4310e-02,4.3736e-02,4.2082e-02,4.0349e-02,3.8938e-02,3.7464e-02,3.5258e-02,3.5546e-02,3.4503e-02,3.3849e-02
1.3845e-01,1.2814e-01,1.1985e-01,1.1292e-01,1.0724e-01,1.0212e-01,9.7866e-02,9.3957e-02,9.0592e-02,8.7261e-02,8.4525e-02,8.1861e-02,7.9631e-02,7.7664e-02,7.5702e-02,7.3950e-02,7.2314e-02,7.0577e-02,6.9085e-02,6.7219e-02,6.1459e-02,5.6979e-02,5.3316e-02,5.0480e-02,4.7807e-02,4.4264e-02,4.3692e-02,4.2033e-02,4.0315e-02,3.8877e-02,3.7432e-02,3.5217e-02,3.5508e-02,3.4471e-02,3.3816e-02
1.3830e-01,1.2801e-01,1.1972e-01,1.1281e-01,1.0713e-01,1.0202e-01,9.7766e-02,9.3859e-02,9.0498e-02,8.7175e-02,8.4440e-02,8.1774e-02,7.9548e-02,7.7587e-02,7.5624e-02,7.3876e-02,7.2240e-02,7.0498e-02,6.9017e-02,6.7146e-02,6.1400e-02,5.6929e-02,5.3259e-02,5.0429e-02,4.7767e-02,4.4218e-02,4.3649e-02,4.1984e-02,4.0280e-02,3.8817e-02,3.7401e-02,3.5177e-02,3.5469e-02,3.4438e-02,3.3783e-02
1.3816e-01,1.2788e-01,1.1960e-01,1.1269e-01,1.0702e-01,1.0191e-01,9.7666e-02,9.3762e-02,9.0403e-02,8.7090e-02,8.4354e-02,8.1688e-02,7.9465e-02,7.7511e-02,7.5547e-02,7.3803e-02,7.2165e-02,7.0418e-02,6.8950e-02,6.7074e-02,6.1341e-02,5.6879e-02,5.3202e-02,5.0378e-02,4.7728e-02,4.4173e-02,4.3606e-02,4.1935e-02,4.0246e-02,3.8756e-02,3.7370e-02,3.5137e-02,3.5431e-02,3.4406e-02,3.3750e-02
1.3802e-01,1.2775e-01,1.1948e-01,1.1257e-01,1.0691e-01,1.0181e-01,9.7567e-02,9.3666e-02,9.0310e-02,8.7006e-02,8.4269e-02,8.1603e-02,7.9383e-02,7.7434e-02,7.5471e-02,7.3729e-02,7.2091e-02,7.0338e-02,6.8883e-02,6.7002e-02,6.1283e-02,5.6829e-02,5.3146e-02,5.0326e-02,4.7688e-02,4.4128e-02,4.3563e-02,4.1885e-02,4.0211e-02,3.8696e-02,3.7339e-02,3.5098e-02,3.5393e-02,3.4373e-02,3.3717e-02
1.3788e-01,1.2762e-01,1.1936e-01,1.1246e-01,1.0680e-01,1.0170e-01,9.7468e-02,9.3570e-02,9.0216e-02,8.6921e-02,8.4185e-02,8.1518e-02,7.9301e-02,7.7358e-02,7.5394e-02,7.3656e-02,7.2017e-02,7.0259e-02,6.8816e-02,6.6932e-02,6.1225e-02,5.6779e-02,5.3089e-02,5.0274e-02,4.7648e-02,4.4083e-02,4.3520e-02,4.1835e-02,4.0177e-02,3.8635e-02,3.7308e-02,3.5058e-02,3.5355e-02,3.4341e-02,3.3684e-02
1.3774e-01,1.2749e-01,1.1924e-01,1.1234e-01,1.0669e-01,1.0160e-01,9.7369e-02,9.3474e-02,9.0123e-02,8.6838e-02,8.4100e-02,8.1434e-02,7.9220e-02,7.7282e-02,7.5318e-02,7.3583e-02,7.1944e-02,7.0179e-02,6.8749e-02,6.6862e-02,6.1168e-02,5.6729e-02,5.3033e-02,5.0222e-02,4.7609e-02,4.4039e-02,4.3477e-02,4.1785e-02,4.0144e-02,3.8575e-02,3.7277e-02,3.5020e-02,3.5317e-02,3.4309e-02,3.3651e-02
1.3760e-01,1.2736e-01,1.1912e-01,1.1223e-01,1.0659e-01,1.0150e-01,9.7270e-02,9.3378e-02,9.0030e-02,8.6755e-02,8.4016e-02,8.1350e-02,7.9139e-02,7.7206e-02,7.5242e-02,7.3510e-02,7.1870e-02,7.0100e-02,6.8683e-02,6.6793e-02,6.1111e-02,5.6680e-02,5.2976e-02,5.0169e-02,4.7569e-02,4.3995e-02,4.3435e-02,4.1735e-02,4.0110e-02,3.8515e-02,3.7246e-02,3.4982e-02,3.5280e-02,3.4277e-02,3.3619e-02
1.3746e-01,1.2723e-01,1.1900e-01,1.1211e-01,1.0648e-01,1.0139e-01,9.7171e-02,9.3283e-02,8.9937e-02,8.6672e-02,8.3932e-02,8.1267e-02,7.9058e-02,7.7131e-02,7.5166e-02,7.3437e-02,7.1797e-02,7.0021e-02,6.8616e-02,6.6725e-02,6.1054e-02,5.6631e-02,5.2920e-02,5.0116e-02,4.7529e-02,4.3951e-02,4.3392e-02,4.1684e-02,4.0077e-02,3.8455e-02,3.7215e-02,3.4944e-02,3.5242e-02,3.4246e-02,3.3586e-02
1.3732e-01,1.2710e-01,1.1888e-01,1.1200e-01,1.0637e-01,1.0129e-01,9.7073e-02,9.3188e-02,8.9845e-02,8.6589e-02,8.3849e-02,8.1184e-02,7.8978e-02,7.7056e-02,7.5091e-02,7.3365e-02,7.1724e-02,6.9942e-02,6.8550e-02,6.6658e-02,6.0998e-02,5.6582e-02,5.2864e-02,5.0063e-02,4.7489e-02,4.3907e-02,4.3350e-02,4.1633e-02,4.0044e-02,3.8395e-02,3.7184e-02,3.4907e-02,3.5205e-02,3.4214e-02,3.3553e-02
1.3718e-01,1.2697e-01,1.1876e-01,1.1189e-01,1.0626e-01,1.0119e-01,9.6975e-02,9.3093e-02,8.9753e-02,8.6507e-02,8.3765e-02,8.1102e-02,7.8899e-02,7.6981e-02,7.5016e-02,7.3293e-02,7.1651e-02,6.9863e-02,6.8484e-02,6.6591e-02,6.0942e-02,5.6534e-02,5.2809e-02,5.0010e-02,4.7448e-02,4.3864e-02,4.3308e-02,4.1581e-02,4.0011e-02,3.8336e-02,3.7153e-02,3.4870e-02,3.5168e-02,3.4183e-02,3.3521e-02
1.3705e-01,1.2684e-01,1.1864e-01,1.1177e-01,1.0616e-01,1.0108e-01,9.6877e-02,9.2999e-02,8.9661e-02,8.6426e-02,8.3682e-02,8.1021e-02,7.8819e-02,7.6906e-02,7.4940e-02,7.3220e-02,7.1579e-02,6.9784e-02,6.8418e-02,6.6525e-02,6.0886e-02,5.6485e-02,5.2753e-02,4.9956e-02,4.7408e-02,4.3821e-02,4.3265e-02,4.1530e-02,3.9978e-02,3.8276e-02,3.7121e-02,3.4833e-02,3.5131e-02,3.4151e-02,3.3488e-02
1.3691e-01,1.2672e-01,1.1852e-01,1.1166e-01,1.0605e-01,1.0098e-01,9.6780e-02,9.2905e-02,8.9569e-02,8.6345e-02,8.3600e-02,8.0940e-02,7.8740e-02,7.6832e-02,7.4866e-02,7.3148e-02,7.1506e-02,6.9706e-02,6.8352e-02,6.6460e-02,6.0831e-02,5.6437e-02,5.2698e-02,4.9902e-02,4.7367e-02,4.3778e-02,4.3223e-02,4.1478e-02,3.9945e-02,3.8217e-02,3.7090e-02,3.4797e-02,3.5095e-02,3.4120e-02,3.3456e-02
1.3677e-01,1.2659e-01,1.1840e-01,1.1155e-01,1.0595e-01,1.0088e-01,9.6682e-02,9.2811e-02,8.9478e-02,8.6264e-02,8.3517e-02,8.0860e-02,7.8662e-02,7.6758e-02,7.4791e-02,7.3077e-02,7.1434e-02,6.9628e-02,6.8286e-02,6.6396e-02,6.0776e-02,5.6389e-02,5.2642e-02,4.9848e-02,4.7326e-02,4.3735e-02,4.3181e-02,4.1427e-02,3.9912e-02,3.8159e-02,3.7059e-02,3.4762e-02,3.5058e-02,3.4089e-02,3.3424e-02
1.3663e-01,1.2646e-01,1.1828e-01,1.1144e-01,1.0584e-01,1.0078e-01,9.6585e-02,9.2718e-02,8.9387e-02,8.6183e-02,8.3435e-02,8.0781e-02,7.8584e-02,7.6684e-02,7.4717e-02,7.3005e-02,7.1362e-02,6.9550e-02,6.8221e-02,6.6333e-02,6.0721e-02,5.6341e-02,5.2587e-02,4.9793e-02,4.7284e-02,4.3693e-02,4.3139e-02,4.1375e-02,3.9880e-02,3.8101e-02,3.7028e-02,3.4726e-02,3.5022e-02,3.4059e-02,3.3391e-02
1.3650e-01,1.2634e-01,1.1817e-01,1.1133e-01,1.0573e-01,1.0068e-01,9.6489e-02,9.2625e-02,8.9296e-02,8.6103e-02,8.3353e-02,8.0701e-02,7.8506e-02,7.6610e-02,7.4643e-02,7.2934e-02,7.1290e-02,6.9472e-02,6.8155e-02,6.6270e-02,6.0666e-02,5.6293e-02,5.2532e-02,4.9739e-02,4.7243e-02,4.3651e-02,4.3098e-02,4.1323e-02,3.9847e-02,3.8043e-02,3.6997e-02,3.4692e-02,3.4986e-02,3.4028e-02,3.3359e-02
1.3636e-01,1.2621e-01,1.1805e-01,1.1122e-01,1.0563e-01,1.0058e-01,9.6392e-02,9.2532e-02,8.9206e-02,8.6023e-02,8.3271e-02,8.0623e-02,7.8428e-02,7.6536e-02,7.4569e-02,7.2862e-02,7.1218e-02,6.9394e-02,6.8089e-02,6.6208e-02,6.0612e-02,5.6245e-02,5.2477e-02,4.9684e-02,4.7201e-02,4.3609e-02,4.3056e-02,4.1271e-02,3.9815e-02,3.7986e-02,3.6966e-02,3.4657e-02,3.4950e-02,3.3998e-02,3.3327e-02
1.3623e-01,1.2609e-01,1.1793e-01,1.1111e-01,1.0552e-01,1.0048e-01,9.6296e-02,9.2440e-02,8.9115e-02,8.5944e-02,8.3189e-02,8.0545e-02,7.8351e-02,7.6463e-02,7.4495e-02,7.2791e-02,7.1147e-02,6.9317e-02,6.8024e-02,6.6146e-02,6.0558e-02,5.6197e-02,5.2423e-02,4.9629e-02,4.7158e-02,4.3568e-02,4.3014e-02,4.1219e-02,3.9783e-02,3.7929e-02,3.6935e-02,3.4624e-02,3.4915e-02,3.3967e-02,3.3295e-02
1.3609e-01,1.2596e-01,1.1782e-01,1.1100e-01,1.0542e-01,1.0037e-01,9.6200e-02,9.2348e-02,8.9025e-02,8.5865e-02,8.3108e-02,8.0467e-02,7.8275e-02,7.6390e-02,7.4422e-02,7.2720e-02,7.1076e-02,6.9240e-02,6.7959e-02,6.6086e-02,6.0505e-02,5.6150e-02,5.2368e-02,4.9573e-02,4.7115e-02,4.3526e-02,4.2973e-02,4.1167e-02,3.9750e-02,3.7872e-02,3.6903e-02,3.4590e-02,3.4880e-02,3.3937e-02,3.3263e-02
1.3596e-01,1.2584e-01,1.1770e-01,1.1089e-01,1.0532e-01,1.0027e-01,9.6105e-02,9.2256e-02,8.8936e-02,8.5786e-02,8.3027e-02,8.0390e-02,7.8198e-02,7.6317e-02,7.4348e-02,7.2650e-02,7.1004e-02,6.9163e-02,6.7893e-02,6.6025e-02,6.0451e-02,5.6102e-02,5.2314e-02,4.9518e-02,4.7072e-02,4.3485e-02,4.2931e-02,4.1115e-02,3.9718e-02,3.7816e-02,3.6872e-02,3.4557e-02,3.4845e-02,3.3907e-02,3.3231e-02
1.3582e-01,1.2571e-01,1.1758e-01,1.1078e-01,1.0521e-01,1.0017e-01,9.6009e-02,9.2165e-02,8.8846e-02,8.5708e-02,8.2946e-02,8.0314e-02,7.8122e-02,7.6244e-02,7.4275e-02,7.2579e-02,7.0933e-02,6.9087e-02,6.7828e-02,6.5966e-02,6.0398e-02,5.6055e-02,5.2259e-02,4.9462e-02,4.7029e-02,4.3445e-02,4.2890e-02,4.1063e-02,3.9686e-02,3.7760e-02,3.6841e-02,3.4525e-02,3.4810e-02,3.3878e-02,3.3199e-02
1.3569e-01,1.2559e-01,1.1747e-01,1.1067e-01,1.0511e-01,1.0007e-01,9.5914e-02,9.2074e-02,8.8757e-02,8.5629e-02,8.2866e-02,8.0238e-02,7.8047e-02,7.6172e-02,7.4202e-02,7.2509e-02,7.0863e-02,6.9010e-02,6.7763e-02,6.5907e-02,6.0345e-02,5.6007e-02,5.2205e-02,4.9406e-02,4.6985e-02,4.3404e-02,4.2848e-02,4.1011e-02,3.9654e-02,3.7705e-02,3.6810e-02,3.4493e-02,3.4775e-02,3.3848e-02,3.3167e-02
1.3555e-01,1.2547e-01,1.1735e-01,1.1056e-01,1.0501e-01,9.9975e-02,9.5819e-02,9.1983e-02,8.8668e-02,8.5551e-02,8.2786e-02,8.0162e-02,7.7971e-02,7.6100e-02,7.4130e-02,7.2438e-02,7.0792e-02,6.8934e-02,6.7697e-02,6.5849e-02,6.0293e-02,5.5960e-02,5.2151e-02,4.9350e-02,4.6940e-02,4.3364e-02,4.2807e-02,4.0960e-02,3.9622e-02,3.7650e-02,3.6779e-02,3.4462e-02,3.4741e-02,3.3819e-02,3.3136e-02
1.3542e-01,1.2534e-01,1.1724e-01,1.1045e-01,1.0490e-01,9.9875e-02,9.5725e-02,9.1893e-02,8.8580e-02,8.5474e-02,8.2706e-02,8.0087e-02,7.7897e-02,7.6027e-02,7.4057e-02,7.2368e-02,7.0722e-02,6.8859e-02,6.7632e-02,6.5791e-02,6.0240e-02,5.5912e-02,5.2097e-02,4.9294e-02,4.6895e-02,4.3324e-02,4.2766e-02,4.0908e-02,3.9590e-02,3.7596e-02,3.6747e-02,3.4430e-02,3.4707e-02,3.3790e-02,3.3104e-02
1.3529e-01,1.2522e-01,1.1712e-01,1.1034e-01,1.0480e-01,9.9776e-02,9.5630e-02,9.1803e-02,8.8491e-02,8.5396e-02,8.2626e-02,8.0012e-02,7.7822e-02,7.5955e-02,7.3985e-02,7.2298e-02,7.0651e-02,6.8784e-02,6.7567e-02,6.5734e-02,6.0188e-02,5.5865e-02,5.2044e-02,4.9238e-02,4.6850e-02,4.3284e-02,4.2725e-02,4.0857e-02,3.9558e-02,3.7542e-02,3.6716e-02,3.4400e-02,3.4673e-02,3.3761e-02,3.3072e-02
1.3515e-01,1.2510e-01,1.1701e-01,1.1024e-01,1.0470e-01,9.9678e-02,9.5537e-02,9.1713e-02,8.8403e-02,8.5319e-02,8.2546e-02,7.9938e-02,7.7748e-02,7.5884e-02,7.3913e-02,7.2229e-02,7.0581e-02,6.8709e-02,6.7501e-02,6.5678e-02,6.0136e-02,5.5817e-02,5.1990e-02,4.9182e-02,4.6804e-02,4.3244e-02,4.2684e-02,4.0806e-02,3.9525e-02,3.7489e-02,3.6685e-02,3.4369e-02,3.4640e-02,3.3732e-02,3.3041e-02
1.3502e-01,1.2498e-01,1.1689e-01,1.1013e-01,1.0460e-01,9.9579e-02,9.5443e-02,9.1624e-02,8.8315e-02,8.5242e-02,8.2467e-02,7.9864e-02,7.7674e-02,7.5812e-02,7.3841e-02,7.2159e-02,7.0511e-02,6.8634e-02,6.7436e-02,6.5622e-02,6.0084e-02,5.5770e-02,5.1937e-02,4.9125e-02,4.6757e-02,4.3205e-02,4.2643e-02,4.0755e-02,3.9493e-02,3.7436e-02,3.6654e-02,3.4340e-02,3.4607e-02,3.3703e-02,3.3009e-02
1.3489e-01,1.2486e-01,1.1678e-01,1.1002e-01,1.0450e-01,9.9481e-02,9.5350e-02,9.1535e-02,8.8228e-02,8.5165e-02,8.2388e-02,7.9790e-02,7.7600e-02,7.5741e-02,7.3770e-02,7.2089e-02,7.0442e-02,6.8560e-02,6.7371e-02,6.5566e-02,6.0033e-02,5.5722e-02,5.1884e-02,4.9068e-02,4.6710e-02,4.3166e-02,4.2602e-02,4.0704e-02,3.9461e-02,3.7384e-02,3.6622e-02,3.4310e-02,3.4574e-02,3.3674e-02,3.2978e-02
1.3476e-01,1.2473e-01,1.1667e-01,1.0992e-01,1.0439e-01,9.9383e-02,9.5256e-02,9.1446e-02,8.8140e-02,8.5089e-02,8.2309e-02,7.9717e-02,7.7527e-02,7.5669e-02,7.3699e-02,7.2020e-02,7.0372e-02,6.8486e-02,6.7305e-02,6.5511e-02,5.9981e-02,5.5675e-02,5.1831e-02,4.9012e-02,4.6662e-02,4.3127e-02,4.2561e-02,4.0653e-02,3.9429e-02,3.7332e-02,3.6591e-02,3.4281e-02,3.4541e-02,3.3646e-02,3.2946e-02
1.3463e-01,1.2461e-01,1.1655e-01,1.0981e-01,1.0429e-01,9.9285e-02,9.5164e-02,9.1358e-02,8.8053e-02,8.5013e-02,8.2230e-02,7.9645e-02,7.7454e-02,7.5598e-02,7.3627e-02,7.1951e-02,7.0303e-02,6.8412e-02,6.7240e-02,6.5457e-02,5.9930e-02,5.5627e-02,5.1778e-02,4.8955e-02,4.6614e-02,4.3088e-02,4.2521e-02,4.0603e-02,3.9396e-02,3.7281e-02,3.6560e-02,3.4252e-02,3.4509e-02,3.3617e-02,3.2915e-02
1.3450e-01,1.2449e-01,1.1644e-01,1.0970e-01,1.0419e-01,9.9188e-02,9.5071e-02,9.1270e-02,8.7966e-02,8.4937e-02,8.2152e-02,7.9572e-02,7.7381e-02,7.5527e-02,7.3556e-02,7.1882e-02,7.0233e-02,6.8339e-02,6.7174e-02,6.5403e-02,5.9879e-02,5.5579e-02,5.1725e-02,4.8898e-02,4.6565e-02,4.3049e-02,4.2480e-02,4.0553e-02,3.9364e-02,3.7230e-02,3.6529e-02,3.4224e-02,3.4477e-02,3.3589e-02,3.2884e-02
1.3437e-01,1.2437e-01,1.1633e-01,1.0960e-01,1.0409e-01,9.9091e-02,9.4979e-02,9.1183e-02,8.7879e-02,8.4861e-02,8.2074e-02,7.9500e-02,7.7309e-02,7.5457e-02,7.3486e-02,7.1813e-02,7.0164e-02,6.8266e-02,6.7109e-02,6.5349e-02,5.9828e-02,5.5531e-02,5.1672e-02,4.8841e-02,4.6515e-02,4.3011e-02,4.2439e-02,4.0504e-02,3.9331e-02,3.7180e-02,3.6498e-02,3.4196e-02,3.4445e-02,3.3561e-02,3.2852e-02
1.3424e-01,1.2425e-01,1.1622e-01,1.0949e-01,1.0399e-01,9.8994e-02,9.4887e-02,9.1095e-02,8.7793e-02,8.4785e-02,8.1996e-02,7.9429e-02,7.7237e-02,7.5386e-02,7.3415e-02,7.1745e-02,7.0095e-02,6.8194e-02,6.7043e-02,6.5296e-02,5.9777e-02,5.5483e-02,5.1620e-02,4.8785e-02,4.6465e-02,4.2973e-02,4.2399e-02,4.0454e-02,3.9298e-02,3.7130e-02,3.6467e-02,3.4168e-02,3.4414e-02,3.3533e-02,3.2821e-02
1.3411e-01,1.2413e-01,1.1611e-01,1.0939e-01,1.0389e-01,9.8898e-02,9.4796e-02,9.1008e-02,8.7707e-02,8.4709e-02,8.1918e-02,7.9358e-02,7.7165e-02,7.5316e-02,7.3345e-02,7.1676e-02,7.0026e-02,6.8122e-02,6.6978e-02,6.5243e-02,5.9727e-02,5.5435e-02,5.1567e-02,4.8728e-02,4.6415e-02,4.2935e-02,4.2358e-02,4.0406e-02,3.9265e-02,3.7081e-02,3.6435e-02,3.4141e-02,3.4382e-02,3.3504e-02,3.2790e-02
1.3398e-01,1.2401e-01,1.1600e-01,1.0929e-01,1.0379e-01,9.8801e-02,9.4704e-02,9.0922e-02,8.7621e-02,8.4634e-02,8.1841e-02,7.9287e-02,7.7094e-02,7.5245e-02,7.3275e-02,7.1608e-02,6.9958e-02,6.8051e-02,6.6912e-02,6.5191e-02,5.9676e-02,5.5387e-02,5.1515e-02,4.8671e-02,4.6364e-02,4.2897e-02,4.2318e-02,4.0357e-02,3.9233e-02,3.7033e-02,3.6404e-02,3.4114e-02,3.4352e-02,3.3476e-02,3.2759e-02
1.3385e-01,1.2390e-01,1.1588e-01,1.0918e-01,1.0369e-01,9.8705e-02,9.4614e-02,9.0835e-02,8.7535e-02,8.4559e-02,8.1763e-02,7.9216e-02,7.7023e-02,7.5175e-02,7.3205e-02,7.1539e-02,6.9889e-02,6.7979e-02,6.6847e-02,6.5139e-02,5.9626e-02,5.5338e-02,5.1463e-02,4.8614e-02,4.6312e-02,4.2860e-02,4.2277e-02,4.0309e-02,3.9199e-02,3.6985e-02,3.6373e-02,3.4087e-02,3.4321e-02,3.3448e-02,3.2728e-02
1.3372e-01,1.2378e-01,1.1577e-01,1.0908e-01,1.0359e-01,9.8609e-02,9.4523e-02,9.0749e-02,8.7450e-02,8.4484e-02,8.1686e-02,7.9146e-02,7.6952e-02,7.5105e-02,7.3135e-02,7.1471e-02,6.9821e-02,6.7909e-02,6.6781e-02,6.5088e-02,5.9576e-02,5.5290e-02,5.1411e-02,4.8558e-02,4.6260e-02,4.2822e-02,4.2237e-02,4.0262e-02,3.9166e-02,3.6937e-02,3.6342e-02,3.4061e-02,3.4291e-02,3.3420e-02,3.2697e-02
1.3360e-01,1.2366e-01,1.1566e-01,1.0897e-01,1.0350e-01,9.8514e-02,9.4432e-02,9.0663e-02,8.7364e-02,8.4409e-02,8.1610e-02,7.9076e-02,7.6881e-02,7.5035e-02,7.3065e-02,7.1403e-02,6.9752e-02,6.7839e-02,6.6716e-02,6.5036e-02,5.9525e-02,5.5241e-02,5.1359e-02,4.8501e-02,4.6207e-02,4.2785e-02,4.2197e-02,4.0215e-02,3.9133e-02,3.6890e-02,3.6311e-02,3.4034e-02,3.4260e-02,3.3392e-02,3.2666e-02
1.3347e-01,1.2354e-01,1.1555e-01,1.0887e-01,1.0340e-01,9.8419e-02,9.4342e-02,9.0578e-02,8.7279e-02,8.4334e-02,8.1533e-02,7.9006e-02,7.6811e-02,7.4965e-02,7.2996e-02,7.1335e-02,6.9684e-02,6.7769e-02,6.6650e-02,6.4985e-02,5.9475e-02,5.5192e-02,5.1308e-02,4.8445e-02,4.6154e-02,4.2748e-02,4.2156e-02,4.0168e-02,3.9099e-02,3.6844e-02,3.6280e-02,3.4009e-02,3.4231e-02,3.3364e-02,3.2635e-02
1.3334e-01,1.2342e-01,1.1544e-01,1.0877e-01,1.0330e-01,9.8324e-02,9.4253e-02,9.0493e-02,8.7195e-02,8.4259e-02,8.1457e-02,7.8937e-02,7.6741e-02,7.4896e-02,7.2927e-02,7.1268e-02,6.9616e-02,6.7700e-02,6.6585e-02,6.4935e-02,5.9425e-02,5.5143e-02,5.1256e-02,4.8388e-02,4.6101e-02,4.2712e-02,4.2116e-02,4.0122e-02,3.9065e-02,3.6799e-02,3.6249e-02,3.3983e-02,3.4201e-02,3.3336e-02,3.2605e-02
1.3321e-01,1.2331e-01,1.1533e-01,1.0867e-01,1.0320e-01,9.8229e-02,9.4163e-02,9.0408e-02,8.7110e-02,8.4184e-02,8.1380e-02,7.8867e-02,7.6671e-02,7.4826e-02,7.2858e-02,7.1200e-02,6.9549e-02,6.7631e-02,6.6520e-02,6.4885e-02,5.9375e-02,5.5094e-02,5.1205e-02,4.8332e-02,4.6047e-02,4.2675e-02,4.2076e-02,4.0077e-02,3.9031e-02,3.6754e-02,3.6218e-02,3.3958e-02,3.4172e-02,3.3309e-02,3.2574e-02
