# 60km, 70km, 80km, 90km, 100km, 110km, 120km, 130km, 140km, 150km, 160km, 170km, 180km, 190km, 200km, 210km, 220km, 230km, 240km, 250km, 300km, 350km, 400km, 450km, 500km, 550km, 600km, 650km, 700km, 750km, 800km, 850km, 900km, 950km, 1000km
1.8246e-01,1.6946e-01,1.5837e-01,1.4944e-01,1.4173e-01,1.3510e-01,1.2933e-01,1.2413e-01,1.1970e-01,1.1578e-01,1.1207e-01,1.0867e-01,1.0533e-01,1.0281e-01,1.0009e-01,9.7787e-02,9.5495e-02,9.3451e-02,9.1581e-02,8.9361e-02,8.1923e-02,7.5306e-02,7.0745e-02,6.6353e-02,6.2906e-02,6.0401e-02,5.7369e-02,5.5245e-02,5.2467e-02,5.1312e-02,4.9993e-02,4.8095e-02,4.4984e-02,4.5495e-02,4.4612e-02
1.8218e-01,1.6920e-01,1.5812e-01,1.4922e-01,1.4151e-01,1.3489e-01,1.2914e-01,1.2394e-01,1.1952e-01,1.1561e-01,1.1190e-01,1.0850e-01,1.0517e-01,1.0265e-01,9.9941e-02,9.7636e-02,9.5346e-02,9.3308e-02,9.1441e-02,8.9229e-02,8.1798e-02,7.5181e-02,7.0628e-02,6.6278e-02,6.2815e-02,6.0312e-02,5.7275e-02,5.5168e-02,5.2391e-02,5.1237e-02,4.9923e-02,4.8035e-02,4.4905e-02,4.5437e-02,4.4543e-02
1.8190e-01,1.6895e-01,1.5788e-01,1.4899e-01,1.4129e-01,1.3469e-01,1.2894e-01,1.2375e-01,1.1935e-01,1.1543e-01,1.1173e-01,1.0834e-01,1.0502e-01,1.0249e-01,9.9791e-02,9.7485e-02,9.5197e-02,9.3165e-02,9.1301e-02,8.9098e-02,8.1674e-02,7.5057e-02,7.0512e-02,6.6204e-02,6.2725e-02,6.0223e-02,5.7182e-02,5.5093e-02,5.2315e-02,5.1163e-02,4.9854e-02,4.7975e-02,4.4829e-02,4.5378e-02,4.4473e-02
1.8163e-01,1.6870e-01,1.5765e-01,1.4877e-01,1.4108e-01,1.3448e-01,1.2875e-01,1.2357e-01,1.1917e-01,1.1526e-01,1.1156e-01,1.0817e-01,1.0486e-01,1.0234e-01,9.9641e-02,9.7335e-02,9.5050e-02,9.3024e-02,9.1162e-02,8.8968e-02,8.1550e-02,7.4933e-02,7.0396e-02,6.6129e-02,6.2635e-02,6.0134e-02,5.7090e-02,5.5017e-02,5.2240e-02,5.1090e-02,4.9786e-02,4.7915e-02,4.4755e-02,4.5321e-02,4.4404e-02
1.8135e-01,1.6845e-01,1.5741e-01,1.4855e-01,1.4086e-01,1.3427e-01,1.2856e-01,1.2339e-01,1.1900e-01,1.1509e-01,1.1139e-01,1.0801e-01,1.0470e-01,1.0218e-01,9.9493e-02,9.7185e-02,9.4903e-02,9.2883e-02,9.1023e-02,8.8839e-02,8.1427e-02,7.4810e-02,7.0281e-02,6.6055e-02,6.2546e-02,6.0046e-02,5.6998e-02,5.4943e-02,5.2166e-02,5.1018e-02,4.9717e-02,4.7855e-02,4.4683e-02,4.5264e-02,4.4336e-02
1.8108e-01,1.6820e-01,1.5717e-01,1.4833e-01,1.4065e-01,1.3407e-01,1.2837e-01,1.2320e-01,1.1883e-01,1.1492e-01,1.1122e-01,1.0785e-01,1.0455e-01,1.0203e-01,9.9345e-02,9.7036e-02,9.4757e-02,9.2743e-02,9.0885e-02,8.8711e-02,8.1305e-02,7.4688e-02,7.0167e-02,6.5981e-02,6.2459e-02,5.9958e-02,5.6906e-02,5.4869e-02,5.2093e-02,5.0946e-02,4.9649e-02,4.7795e-02,4.4613e-02,4.5207e-02,4.4267e-02
1.8081e-01,1.6795e-01,1.5694e-01,1.4811e-01,1.4043e-01,1.3386e-01,1.2818e-01,1.2302e-01,1.1865e-01,1.1475e-01,1.1106e-01,1.0769e-01,1.0439e-01,1.0187e-01,9.9198e-02,9.6888e-02,9.4612e-02,9.2604e-02,9.0748e-02,8.8583e-02,8.1182e-02,7.4566e-02,7.0052e-02,6.5907e-02,6.2372e-02,5.9870e-02,5.6816e-02,5.4795e-02,5.2021e-02,5.0875e-02,4.9581e-02,4.7736e-02,4.4545e-02,4.5151e-02,4.4199e-02
1.8055e-01,1.6771e-01,1.5671e-01,1.4789e-01,1.4022e-01,1.3366e-01,1.2800e-01,1.2284e-01,1.1848e-01,1.1458e-01,1.1089e-01,1.0753e-01,1.0424e-01,1.0172e-01,9.9051e-02,9.6740e-02,9.4468e-02,9.2466e-02,9.0610e-02,8.8456e-02,8.1061e-02,7.4446e-02,6.9939e-02,6.5832e-02,6.2285e-02,5.9783e-02,5.6726e-02,5.4722e-02,5.1949e-02,5.0805e-02,4.9513e-02,4.7677e-02,4.4479e-02,4.5095e-02,4.4132e-02
1.8028e-01,1.6746e-01,1.5647e-01,1.4767e-01,1.4001e-01,1.3346e-01,1.2781e-01,1.2266e-01,1.1831e-01,1.1441e-01,1.1072e-01,1.0737e-01,1.0409e-01,1.0156e-01,9.8906e-02,9.6592e-02,9.4324e-02,9.2328e-02,9.0474e-02,8.8330e-02,8.0939e-02,7.4326e-02,6.9825e-02,6.5758e-02,6.2200e-02,5.9696e-02,5.6636e-02,5.4649e-02,5.1878e-02,5.0736e-02,4.9445e-02,4.7617e-02,4.4415e-02,4.5040e-02,4.4064e-02
1.8002e-01,1.6722e-01,1.5624e-01,1.4745e-01,1.3980e-01,1.3326e-01,1.2762e-01,1.2249e-01,1.1814e-01,1.1424e-01,1.1056e-01,1.0721e-01,1.0394e-01,1.0141e-01,9.8761e-02,9.6445e-02,9.4182e-02,9.2191e-02,9.0337e-02,8.8205e-02,8.0819e-02,7.4207e-02,6.9713e-02,6.5683e-02,6.2116e-02,5.9609e-02,5.6548e-02,5.4577e-02,5.1808e-02,5.0667e-02,4.9377e-02,4.7558e-02,4.4353e-02,4.4985e-02,4.3997e-02
1.7975e-01,1.6697e-01,1.5601e-01,1.4724e-01,1.3959e-01,1.3306e-01,1.2744e-01,1.2231e-01,1.1797e-01,1.1407e-01,1.1040e-01,1.0705e-01,1.0379e-01,1.0126e-01,9.8617e-02,9.6299e-02,9.4040e-02,9.2055e-02,9.0202e-02,8.8081e-02,8.0698e-02,7.4088e-02,6.9601e-02,6.5608e-02,6.2032e-02,5.9523e-02,5.6460e-02,5.4505e-02,5.1738e-02,5.0599e-02,4.9310e-02,4.7498e-02,4.4293e-02,4.4931e-02,4.3931e-02
1.7949e-01,1.6673e-01,1.5578e-01,1.4703e-01,1.3939e-01,1.3286e-01,1.2726e-01,1.2213e-01,1.1781e-01,1.1391e-01,1.1023e-01,1.0689e-01,1.0364e-01,1.0111e-01,9.8474e-02,9.6153e-02,9.3899e-02,9.1919e-02,9.0066e-02,8.7957e-02,8.0579e-02,7.3971e-02,6.9489e-02,6.5533e-02,6.1949e-02,5.9436e-02,5.6372e-02,5.4434e-02,5.1670e-02,5.0531e-02,4.9242e-02,4.7439e-02,4.4234e-02,4.4877e-02,4.3864e-02
1.7923e-01,1.6649e-01,1.5556e-01,1.4681e-01,1.3918e-01,1.3267e-01,1.2707e-01,1.2196e-01,1.1764e-01,1.1374e-01,1.1007e-01,1.0674e-01,1.0349e-01,1.0096e-01,9.8332e-02,9.6008e-02,9.3759e-02,9.1785e-02,8.9931e-02,8.7834e-02,8.0459e-02,7.3854e-02,6.9378e-02,6.5458e-02,6.1866e-02,5.9350e-02,5.6286e-02,5.4363e-02,5.1602e-02,5.0465e-02,4.9175e-02,4.7379e-02,4.4177e-02,4.4823e-02,4.3798e-02
1.7898e-01,1.6625e-01,1.5533e-01,1.4660e-01,1.3898e-01,1.3247e-01,1.2689e-01,1.2178e-01,1.1747e-01,1.1358e-01,1.0991e-01,1.0658e-01,1.0334e-01,1.0082e-01,9.8190e-02,9.5863e-02,9.3620e-02,9.1651e-02,8.9797e-02,8.7712e-02,8.0341e-02,7.3738e-02,6.9267e-02,6.5383e-02,6.1784e-02,5.9264e-02,5.6199e-02,5.4293e-02,5.1535e-02,5.0398e-02,4.9107e-02,4.7320e-02,4.4121e-02,4.4769e-02,4.3733e-02
1.7872e-01,1.6602e-01,1.5511e-01,1.4639e-01,1.3877e-01,1.3228e-01,1.2671e-01,1.2161e-01,1.1730e-01,1.1341e-01,1.0975e-01,1.0643e-01,1.0319e-01,1.0067e-01,9.8049e-02,9.5718e-02,9.3482e-02,9.1517e-02,8.9663e-02,8.7591e-02,8.0222e-02,7.3622e-02,6.9158e-02,6.5307e-02,6.1703e-02,5.9179e-02,5.6114e-02,5.4223e-02,5.1469e-02,5.0332e-02,4.9040e-02,4.7260e-02,4.4067e-02,4.4716e-02,4.3667e-02
1.7846e-01,1.6578e-01,1.5488e-01,1.4618e-01,1.3857e-01,1.3209e-01,1.2653e-01,1.2144e-01,1.1714e-01,1.1325e-01,1.0959e-01,1.0627e-01,1.0305e-01,1.0052e-01,9.7908e-02,9.5574e-02,9.3344e-02,9.1385e-02,8.9529e-02,8.7470e-02,8.0105e-02,7.3508e-02,6.9048e-02,6.5231e-02,6.1623e-02,5.9093e-02,5.6029e-02,5.4153e-02,5.1403e-02,5.0267e-02,4.8973e-02,4.7201e-02,4.4015e-02,4.4663e-02,4.3602e-02
1.7821e-01,1.6554e-01,1.5466e-01,1.4597e-01,1.3837e-01,1.3189e-01,1.2635e-01,1.2127e-01,1.1697e-01,1.1309e-01,1.0943e-01,1.0612e-01,1.0290e-01,1.0038e-01,9.7768e-02,9.5431e-02,9.3208e-02,9.1253e-02,8.9396e-02,8.7349e-02,7.9987e-02,7.3394e-02,6.8939e-02,6.5155e-02,6.1543e-02,5.9008e-02,5.5945e-02,5.4083e-02,5.1339e-02,5.0202e-02,4.8906e-02,4.7141e-02,4.3963e-02,4.4610e-02,4.3538e-02
1.7796e-01,1.6531e-01,1.5444e-01,1.4576e-01,1.3817e-01,1.3170e-01,1.2617e-01,1.2110e-01,1.1681e-01,1.1292e-01,1.0927e-01,1.0597e-01,1.0276e-01,1.0023e-01,9.7629e-02,9.5288e-02,9.3072e-02,9.1121e-02,8.9263e-02,8.7230e-02,7.9870e-02,7.3281e-02,6.8831e-02,6.5078e-02,6.1464e-02,5.8923e-02,5.5862e-02,5.4014e-02,5.1275e-02,5.0138e-02,4.8839e-02,4.7082e-02,4.3913e-02,4.4557e-02,4.3473e-02
1.7771e-01,1.6507e-01,1.5422e-01,1.4556e-01,1.3797e-01,1.3151e-01,1.2600e-01,1.2093e-01,1.1664e-01,1.1276e-01,1.0912e-01,1.0581e-01,1.0261e-01,1.0009e-01,9.7490e-02,9.5146e-02,9.2937e-02,9.0991e-02,8.9131e-02,8.7111e-02,7.9754e-02,7.3169e-02,6.8724e-02,6.5001e-02,6.1385e-02,5.8838e-02,5.5779e-02,5.3946e-02,5.1212e-02,5.0074e-02,4.8772e-02,4.7023e-02,4.3865e-02,4.4505e-02,4.3409e-02
1.7746e-01,1.6484e-01,1.5400e-01,1.4535e-01,1.3777e-01,1.3132e-01,1.2582e-01,1.2076e-01,1.1648e-01,1.1260e-01,1.0896e-01,1.0566e-01,1.0247e-01,9.9944e-02,9.7352e-02,9.5004e-02,9.2803e-02,9.0861e-02,8.8999e-02,8.6992e-02,7.9638e-02,7.3058e-02,6.8617e-02,6.4923e-02,6.1307e-02,5.8753e-02,5.5697e-02,5.3877e-02,5.1150e-02,5.0010e-02,4.8705e-02,4.6963e-02,4.3817e-02,4.4452e-02,4.3345e-02
1.7721e-01,1.6461e-01,1.5378e-01,1.4515e-01,1.3757e-01,1.3114e-01,1.2564e-01,1.2059e-01,1.1631e-01,1.1244e-01,1.0880e-01,1.0551e-01,1.0233e-01,9.9801e-02,9.7215e-02,9.4863e-02,9.2670e-02,9.0732e-02,8.8868e-02,8.6875e-02,7.9523e-02,7.2948e-02,6.8510e-02,6.4845e-02,6.1229e-02,5.8668e-02,5.5615e-02,5.3809e-02,5.1088e-02,4.9947e-02,4.8639e-02,4.6904e-02,4.3771e-02,4.4400e-02,4.3281e-02
1.7697e-01,1.6438e-01,1.5357e-01,1.4494e-01,1.3738e-01,1.3095e-01,1.2547e-01,1.2043e-01,1.1615e-01,1.1228e-01,1.0865e-01,1.0536e-01,1.0218e-01,9.9660e-02,9.7078e-02,9.4723e-02,9.2538e-02,9.0603e-02,8.8737e-02,8.6757e-02,7.9408e-02,7.2838e-02,6.8404e-02,6.4766e-02,6.1151e-02,5.8583e-02,5.5534e-02,5.3741e-02,5.1028e-02,4.9884e-02,4.8572e-02,4.6844e-02,4.3725e-02,4.4348e-02,4.3218e-02
1.7672e-01,1.6415e-01,1.5335e-01,1.4474e-01,1.3718e-01,1.3076e-01,1.2529e-01,1.2026e-01,1.1599e-01,1.1213e-01,1.0849e-01,1.0521e-01,1.0204e-01,9.9519e-02,9.6942e-02,9.4583e-02,9.2406e-02,9.0475e-02,8.8606e-02,8.6641e-02,7.9294e-02,7.2729e-02,6.8299e-02,6.4687e-02,6.1075e-02,5.8498e-02,5.5454e-02,5.3674e-02,5.0968e-02,4.9822e-02,4.8505e-02,4.6785e-02,4.3681e-02,4.4295e-02,4.3155e-02
1.7648e-01,1.6392e-01,1.5313e-01,1.4454e-01,1.3699e-01,1.3058e-01,1.2512e-01,1.2010e-01,1.1582e-01,1.1197e-01,1.0834e-01,1.0506e-01,1.0190e-01,9.9379e-02,9.6806e-02,9.4443e-02,9.2275e-02,9.0348e-02,8.8476e-02,8.6524e-02,7.9180e-02,7.2621e-02,6.8195e-02,6.4608e-02,6.0998e-02,5.8414e-02,5.5374e-02,5.3606e-02,5.0909e-02,4.9759e-02,4.8439e-02,4.6726e-02,4.3637e-02,4.4243e-02,4.3092e-02
1.7624e-01,1.6369e-01,1.5292e-01,1.4434e-01,1.3679e-01,1.3039e-01,1.2495e-01,1.1993e-01,1.1566e-01,1.1181e-01,1.0819e-01,1.0491e-01,1.0176e-01,9.9239e-02,9.6670e-02,9.4305e-02,9.2145e-02,9.0221e-02,8.8347e-02,8.6409e-02,7.9066e-02,7.2514e-02,6.8091e-02,6.4528e-02,6.0922e-02,5.8329e-02,5.5294e-02,5.3539e-02,5.0850e-02,4.9697e-02,4.8372e-02,4.6666e-02,4.3594e-02,4.4191e-02,4.3030e-02
1.7600e-01,1.6346e-01,1.5271e-01,1.4414e-01,1.3660e-01,1.3021e-01,1.2477e-01,1.1977e-01,1.1550e-01,1.1166e-01,1.0803e-01,1.0476e-01,1.0162e-01,9.9101e-02,9.6536e-02,9.4166e-02,9.2016e-02,9.0095e-02,8.8217e-02,8.6294e-02,7.8953e-02,7.2408e-02,6.7988e-02,6.4447e-02,6.0846e-02,5.8244e-02,5.5216e-02,5.3472e-02,5.0792e-02,4.9635e-02,4.8306e-02,4.6607e-02,4.3552e-02,4.4139e-02,4.2968e-02
1.7576e-01,1.6324e-01,1.5250e-01,1.4394e-01,1.3641e-01,1.3003e-01,1.2460e-01,1.1961e-01,1.1534e-01,1.1150e-01,1.0788e-01,1.0462e-01,1.0148e-01,9.8963e-02,9.6401e-02,9.4029e-02,9.1887e-02,8.9970e-02,8.8089e-02,8.6179e-02,7.8841e-02,7.2303e-02,6.7886e-02,6.4366e-02,6.0771e-02,5.8160e-02,5.5137e-02,5.3406e-02,5.0735e-02,4.9574e-02,4.8240e-02,4.6548e-02,4.3511e-02,4.4087e-02,4.2906e-02
1.7552e-01,1.6301e-01,1.5229e-01,1.4374e-01,1.3622e-01,1.2985e-01,1.2443e-01,1.1944e-01,1.1518e-01,1.1135e-01,1.0773e-01,1.0447e-01,1.0135e-01,9.8826e-02,9.6267e-02,9.3892e-02,9.1760e-02,8.9845e-02,8.7960e-02,8.6065e-02,7.8729e-02,7.2199e-02,6.7784e-02,6.4285e-02,6.0696e-02,5.8075e-02,5.5059e-02,5.3339e-02,5.0679e-02,4.9512e-02,4.8174e-02,4.6489e-02,4.3470e-02,4.4034e-02,4.2844e-02
1.7529e-01,1.6279e-01,1.5208e-01,1.4354e-01,1.3603e-01,1.2967e-01,1.2426e-01,1.1928e-01,1.1502e-01,1.1119e-01,1.0758e-01,1.0432e-01,1.0121e-01,9.8689e-02,9.6134e-02,9.3755e-02,9.1633e-02,8.9721e-02,8.7833e-02,8.5951e-02,7.8617e-02,7.2095e-02,6.7683e-02,6.4203e-02,6.0621e-02,5.7991e-02,5.4982e-02,5.3273e-02,5.0623e-02,4.9450e-02,4.8108e-02,4.6429e-02,4.3430e-02,4.3982e-02,4.2782e-02
1.7505e-01,1.6256e-01,1.5187e-01,1.4334e-01,1.3584e-01,1.2949e-01,1.2409e-01,1.1912e-01,1.1486e-01,1.1104e-01,1.0743e-01,1.0417e-01,1.0107e-01,9.8553e-02,9.6001e-02,9.3620e-02,9.1507e-02,8.9598e-02,8.7705e-02,8.5838e-02,7.8506e-02,7.1993e-02,6.7582e-02,6.4121e-02,6.0547e-02,5.7906e-02,5.4905e-02,5.3206e-02,5.0568e-02,4.9389e-02,4.8042e-02,4.6370e-02,4.3391e-02,4.3930e-02,4.2721e-02
1.7482e-01,1.6234e-01,1.5166e-01,1.4315e-01,1.3565e-01,1.2931e-01,1.2392e-01,1.1896e-01,1.1470e-01,1.1089e-01,1.0728e-01,1.0403e-01,1.0094e-01,9.8418e-02,9.5869e-02,9.3484e-02,9.1381e-02,8.9475e-02,8.7578e-02,8.5726e-02,7.8395e-02,7.1891e-02,6.7483e-02,6.4039e-02,6.0473e-02,5.7822e-02,5.4828e-02,5.3140e-02,5.0513e-02,4.9328e-02,4.7976e-02,4.6311e-02,4.3352e-02,4.3877e-02,4.2660e-02
1.7458e-01,1.6212e-01,1.5145e-01,1.4295e-01,1.3547e-01,1.2913e-01,1.2376e-01,1.1880e-01,1.1454e-01,1.1073e-01,1.0713e-01,1.0388e-01,1.0080e-01,9.8284e-02,9.5737e-02,9.3350e-02,9.1256e-02,8.9352e-02,8.7452e-02,8.5614e-02,7.8285e-02,7.1790e-02,6.7384e-02,6.3956e-02,6.0399e-02,5.7737e-02,5.4752e-02,5.3074e-02,5.0459e-02,4.9266e-02,4.7911e-02,4.6252e-02,4.3313e-02,4.3825e-02,4.2600e-02
1.7435e-01,1.6190e-01,1.5125e-01,1.4276e-01,1.3528e-01,1.2895e-01,1.2359e-01,1.1865e-01,1.1438e-01,1.1058e-01,1.0699e-01,1.0374e-01,1.0067e-01,9.8150e-02,9.5605e-02,9.3216e-02,9.1132e-02,8.9231e-02,8.7326e-02,8.5502e-02,7.8175e-02,7.1690e-02,6.7286e-02,6.3873e-02,6.0325e-02,5.7653e-02,5.4676e-02,5.3008e-02,5.0406e-02,4.9205e-02,4.7845e-02,4.6193e-02,4.3275e-02,4.3772e-02,4.2539e-02
1.7412e-01,1.6168e-01,1.5104e-01,1.4256e-01,1.3509e-01,1.2878e-01,1.2342e-01,1.1849e-01,1.1422e-01,1.1043e-01,1.0684e-01,1.0359e-01,1.0053e-01,9.8017e-02,9.5474e-02,9.3083e-02,9.1009e-02,8.9109e-02,8.7201e-02,8.5391e-02,7.8066e-02,7.1591e-02,6.7188e-02,6.3790e-02,6.0251e-02,5.7568e-02,5.4601e-02,5.2942e-02,5.0353e-02,4.9144e-02,4.7780e-02,4.6134e-02,4.3237e-02,4.3719e-02,4.2479e-02
1.7389e-01,1.6146e-01,1.5084e-01,1.4237e-01,1.3491e-01,1.2860e-01,1.2326e-01,1.1833e-01,1.1406e-01,1.1028e-01,1.0669e-01,1.0345e-01,1.0040e-01,9.7884e-02,9.5343e-02,9.2950e-02,9.0886e-02,8.8989e-02,8.7076e-02,8.5280e-02,7.7957e-02,7.1493e-02,6.7091e-02,6.3706e-02,6.0178e-02,5.7484e-02,5.4526e-02,5.2876e-02,5.0301e-02,4.9082e-02,4.7714e-02,4.6075e-02,4.3199e-02,4.3666e-02,4.2419e-02
1.7366e-01,1.6124e-01,1.5064e-01,1.4218e-01,1.3473e-01,1.2843e-01,1.2309e-01,1.1817e-01,1.1390e-01,1.1013e-01,1.0655e-01,1.0331e-01,1.0027e-01,9.7753e-02,9.5213e-02,9.2818e-02,9.0764e-02,8.8868e-02,8.6951e-02,8.5170e-02,7.7849e-02,7.1395e-02,6.6995e-02,6.3623e-02,6.0104e-02,5.7400e-02,5.4452e-02,5.2810e-02,5.0249e-02,4.9021e-02,4.7649e-02,4.6017e-02,4.3162e-02,4.3613e-02,4.2359e-02
1.7344e-01,1.6102e-01,1.5043e-01,1.4198e-01,1.3455e-01,1.2825e-01,1.2293e-01,1.1802e-01,1.1375e-01,1.0998e-01,1.0640e-01,1.0316e-01,1.0014e-01,9.7621e-02,9.5084e-02,9.2687e-02,9.0642e-02,8.8749e-02,8.6827e-02,8.5060e-02,7.7741e-02,7.1298e-02,6.6900e-02,6.3539e-02,6.0031e-02,5.7316e-02,5.4377e-02,5.2744e-02,5.0197e-02,4.8959e-02,4.7584e-02,4.5958e-02,4.3125e-02,4.3560e-02,4.2300e-02
1.7321e-01,1.6080e-01,1.5023e-01,1.4179e-01,1.3436e-01,1.2808e-01,1.2276e-01,1.1786e-01,1.1359e-01,1.0983e-01,1.0626e-01,1.0302e-01,1.0000e-01,9.7491e-02,9.4955e-02,9.2556e-02,9.0522e-02,8.8630e-02,8.6703e-02,8.4950e-02,7.7633e-02,7.1202e-02,6.6806e-02,6.3455e-02,5.9958e-02,5.7232e-02,5.4303e-02,5.2679e-02,5.0146e-02,4.8897e-02,4.7519e-02,4.5899e-02,4.3088e-02,4.3507e-02,4.2240e-02
1.7298e-01,1.6059e-01,1.5003e-01,1.4160e-01,1.3418e-01,1.2791e-01,1.2260e-01,1.1771e-01,1.1344e-01,1.0968e-01,1.0611e-01,1.0288e-01,9.9873e-02,9.7361e-02,9.4826e-02,9.2426e-02,9.0401e-02,8.8511e-02,8.6580e-02,8.4841e-02,7.7526e-02,7.1107e-02,6.6712e-02,6.3371e-02,5.9885e-02,5.7148e-02,5.4230e-02,5.2613e-02,5.0096e-02,4.8835e-02,4.7455e-02,4.5841e-02,4.3051e-02,4.3453e-02,4.2181e-02
1.7276e-01,1.6037e-01,1.4983e-01,1.4141e-01,1.3400e-01,1.2774e-01,1.2243e-01,1.1755e-01,1.1328e-01,1.0954e-01,1.0597e-01,1.0274e-01,9.9742e-02,9.7231e-02,9.4698e-02,9.2297e-02,9.0282e-02,8.8393e-02,8.6458e-02,8.4732e-02,7.7420e-02,7.1013e-02,6.6619e-02,6.3286e-02,5.9811e-02,5.7065e-02,5.4156e-02,5.2548e-02,5.0046e-02,4.8773e-02,4.7390e-02,4.5782e-02,4.3014e-02,4.3400e-02,4.2122e-02
1.7254e-01,1.6016e-01,1.4963e-01,1.4122e-01,1.3382e-01,1.2757e-01,1.2227e-01,1.1740e-01,1.1312e-01,1.0939e-01,1.0582e-01,1.0259e-01,9.9613e-02,9.7102e-02,9.4570e-02,9.2168e-02,9.0163e-02,8.8276e-02,8.6336e-02,8.4624e-02,7.7313e-02,7.0919e-02,6.6527e-02,6.3202e-02,5.9738e-02,5.6981e-02,5.4083e-02,5.2482e-02,4.9996e-02,4.8711e-02,4.7326e-02,4.5724e-02,4.2977e-02,4.3346e-02,4.2064e-02
1.7232e-01,1.5994e-01,1.4944e-01,1.4103e-01,1.3365e-01,1.2740e-01,1.2211e-01,1.1725e-01,1.1297e-01,1.0924e-01,1.0568e-01,1.0245e-01,9.9483e-02,9.6974e-02,9.4443e-02,9.2040e-02,9.0045e-02,8.8158e-02,8.6214e-02,8.4516e-02,7.7208e-02,7.0826e-02,6.6436e-02,6.3117e-02,5.9665e-02,5.6898e-02,5.4011e-02,5.2417e-02,4.9946e-02,4.8648e-02,4.7261e-02,4.5665e-02,4.2940e-02,4.3292e-02,4.2005e-02
1.7209e-01,1.5973e-01,1.4924e-01,1.4084e-01,1.3347e-01,1.2723e-01,1.2195e-01,1.1709e-01,1.1282e-01,1.0910e-01,1.0554e-01,1.0231e-01,9.9355e-02,9.6846e-02,9.4316e-02,9.1913e-02,8.9927e-02,8.8042e-02,8.6093e-02,8.4408e-02,7.7102e-02,7.0734e-02,6.6346e-02,6.3033e-02,5.9592e-02,5.6815e-02,5.3938e-02,5.2352e-02,4.9897e-02,4.8585e-02,4.7197e-02,4.5607e-02,4.2903e-02,4.3239e-02,4.1947e-02
1.7187e-01,1.5952e-01,1.4904e-01,1.4066e-01,1.3329e-01,1.2706e-01,1.2179e-01,1.1694e-01,1.1266e-01,1.0895e-01,1.0540e-01,1.0217e-01,9.9226e-02,9.6718e-02,9.4189e-02,9.1786e-02,8.9810e-02,8.7926e-02,8.5972e-02,8.4301e-02,7.6998e-02,7.0642e-02,6.6256e-02,6.2948e-02,5.9519e-02,5.6732e-02,5.3866e-02,5.2287e-02,4.9849e-02,4.8522e-02,4.7133e-02,4.5549e-02,4.2866e-02,4.3185e-02,4.1889e-02
1.7165e-01,1.5931e-01,1.4885e-01,1.4047e-01,1.3311e-01,1.2689e-01,1.2162e-01,1.1679e-01,1.1251e-01,1.0881e-01,1.0526e-01,1.0203e-01,9.9099e-02,9.6592e-02,9.4064e-02,9.1660e-02,8.9693e-02,8.7810e-02,8.5852e-02,8.4194e-02,7.6893e-02,7.0551e-02,6.6168e-02,6.2863e-02,5.9445e-02,5.6650e-02,5.3794e-02,5.2222e-02,4.9800e-02,4.8458e-02,4.7070e-02,4.5491e-02,4.2829e-02,4.3131e-02,4.1831e-02
1.7144e-01,1.5910e-01,1.4865e-01,1.4028e-01,1.3294e-01,1.2672e-01,1.2146e-01,1.1664e-01,1.1236e-01,1.0866e-01,1.0512e-01,1.0190e-01,9.8971e-02,9.6465e-02,9.3938e-02,9.1535e-02,8.9577e-02,8.7695e-02,8.5732e-02,8.4088e-02,7.6789e-02,7.0461e-02,6.6080e-02,6.2778e-02,5.9372e-02,5.6567e-02,5.3722e-02,5.2157e-02,4.9752e-02,4.8394e-02,4.7006e-02,4.5433e-02,4.2791e-02,4.3077e-02,4.1773e-02
1.7122e-01,1.5889e-01,1.4846e-01,1.4010e-01,1.3276e-01,1.2656e-01,1.2130e-01,1.1649e-01,1.1220e-01,1.0852e-01,1.0498e-01,1.0176e-01,9.8845e-02,9.6339e-02,9.3813e-02,9.1411e-02,8.9462e-02,8.7580e-02,8.5613e-02,8.3981e-02,7.6686e-02,7.0371e-02,6.5993e-02,6.2693e-02,5.9298e-02,5.6485e-02,5.3651e-02,5.2092e-02,4.9704e-02,4.8329e-02,4.6943e-02,4.5375e-02,4.2753e-02,4.3023e-02,4.1715e-02
1.7100e-01,1.5868e-01,1.4827e-01,1.3991e-01,1.3259e-01,1.2639e-01,1.2115e-01,1.1634e-01,1.1205e-01,1.0837e-01,1.0484e-01,1.0162e-01,9.8719e-02,9.6214e-02,9.3689e-02,9.1287e-02,8.9347e-02,8.7465e-02,8.5494e-02,8.3875e-02,7.6583e-02,7.0282e-02,6.5906e-02,6.2609e-02,5.9225e-02,5.6403e-02,5.3580e-02,5.2027e-02,4.9657e-02,4.8264e-02,4.6880e-02,4.5317e-02,4.2715e-02,4.2969e-02,4.1658e-02
1.7078e-01,1.5847e-01,1.4807e-01,1.3973e-01,1.3242e-01,1.2623e-01,1.2099e-01,1.1619e-01,1.1190e-01,1.0823e-01,1.0470e-01,1.0148e-01,9.8593e-02,9.6089e-02,9.3565e-02,9.1164e-02,8.9232e-02,8.7351e-02,8.5376e-02,8.3770e-02,7.6480e-02,7.0194e-02,6.5821e-02,6.2524e-02,5.9151e-02,5.6321e-02,5.3509e-02,5.1962e-02,4.9609e-02,4.8199e-02,4.6817e-02,4.5259e-02,4.2677e-02,4.2915e-02,4.1601e-02
